Date,strategy_returns,cumulative,regime_vol,regime_dev,regime_hl,regime_coint,regime_hurst,regime_joint,half_life,hurst
2022-11-03,0.0,1.053262644989149,1.0,1.0,1.0,0.0,1.0,1.0,52.20968500362392,0.3625150520410791
2022-11-04,0.0,1.053262644989149,1.0,1.0,1.0,0.0,1.0,1.0,45.96926630536487,0.380250747702333
2022-11-07,0.0,1.053262644989149,1.0,0.0,1.0,0.0,1.0,1.0,44.52515491023425,0.40577666118807354
2022-11-08,0.0,1.053262644989149,1.0,1.0,1.0,0.0,1.0,1.0,40.57751981547062,0.4366482400025649
2022-11-09,-0.0,1.053262644989149,1.0,1.0,1.0,0.0,0.0,0.0,35.12632290736719,0.4687666753814224
2022-11-10,0.0,1.053262644989149,1.0,1.0,1.0,0.0,0.0,0.0,29.51033613027263,0.49963669942761724
2022-11-11,0.0,1.053262644989149,1.0,0.0,1.0,0.0,0.0,0.0,30.257151873009313,0.5241187341401373
2022-11-14,-0.0,1.053262644989149,1.0,0.0,1.0,0.0,0.0,0.0,19.48739728904376,0.5468195671917748
2022-11-15,-0.0,1.053262644989149,1.0,0.0,1.0,0.0,0.0,0.0,16.796136467042263,0.5356057760801493
2022-11-16,-0.0,1.053262644989149,1.0,0.0,1.0,0.0,0.0,0.0,18.28315217961425,0.5430926420773012
2022-11-17,0.0,1.053262644989149,1.0,0.0,1.0,0.0,0.0,0.0,16.723902791901175,0.5567203954106337
2022-11-18,0.0,1.053262644989149,1.0,0.0,1.0,0.0,0.0,0.0,16.223821636144116,0.5683005318313323
2022-11-21,0.0,1.053262644989149,1.0,0.0,1.0,0.0,0.0,0.0,13.982482977305509,0.5754358492556017
2022-11-22,0.0,1.053262644989149,1.0,0.0,1.0,0.0,0.0,0.0,14.719112556226495,0.5850435942574476
2022-11-23,0.0,1.053262644989149,1.0,0.0,1.0,0.0,0.0,0.0,14.753245477956996,0.591889166745225
2022-11-25,0.0,1.053262644989149,1.0,0.0,1.0,0.0,0.0,0.0,14.639352020128518,0.5988243247576797
2022-11-28,0.0,1.053262644989149,1.0,0.0,1.0,0.0,0.0,0.0,15.023598751207782,0.6043768174169944
2022-11-29,-0.0,1.053262644989149,1.0,0.0,1.0,0.0,0.0,0.0,15.424686342403987,0.6086815508159614
2022-11-30,0.0,1.053262644989149,1.0,0.0,1.0,0.0,0.0,0.0,16.1835601726092,0.6127819509739059
2022-12-01,0.0,1.053262644989149,1.0,0.0,1.0,0.0,0.0,0.0,14.396814952608443,0.6180943971228315
2022-12-02,0.0,1.053262644989149,1.0,0.0,1.0,0.0,0.0,0.0,14.789314843289347,0.6162856122345632
2022-12-05,-0.0,1.053262644989149,1.0,0.0,1.0,0.0,0.0,0.0,13.722996692459875,0.6138319621242084
2022-12-06,0.0,1.053262644989149,1.0,0.0,1.0,0.0,0.0,0.0,14.800425436004685,0.6094142134403138
2022-12-07,0.0,1.053262644989149,1.0,0.0,1.0,0.0,0.0,0.0,13.66557755463098,0.6038269965665327
2022-12-08,0.0,1.053262644989149,1.0,0.0,1.0,0.0,0.0,0.0,16.561313703790894,0.5965679879976264
2022-12-09,-0.0,1.053262644989149,1.0,0.0,1.0,0.0,0.0,0.0,16.273353924784082,0.5881715725785085
2022-12-12,0.0,1.053262644989149,1.0,0.0,1.0,0.0,0.0,0.0,15.63527999862069,0.5771202431286142
2022-12-13,0.0,1.053262644989149,1.0,0.0,1.0,0.0,0.0,0.0,14.600855805009132,0.5595784411502976
2022-12-14,0.0,1.053262644989149,1.0,0.0,1.0,0.0,0.0,0.0,17.181606376338276,0.5425396794787466
2022-12-15,-0.0,1.053262644989149,1.0,0.0,1.0,0.0,0.0,0.0,18.608535151428235,0.5210460386070502
2022-12-16,-0.0,1.053262644989149,1.0,0.0,1.0,0.0,0.0,0.0,23.80877970095665,0.49733528581654723
2022-12-19,-0.0,1.053262644989149,1.0,0.0,1.0,0.0,0.0,0.0,25.6069077647238,0.47186685866817085
2022-12-20,-0.0,1.053262644989149,1.0,0.0,1.0,0.0,1.0,1.0,26.947878480800586,0.4417663753760753
2022-12-21,0.0,1.053262644989149,1.0,0.0,1.0,0.0,1.0,1.0,30.53269854738581,0.40166784529828
2022-12-22,-0.0,1.053262644989149,1.0,0.0,1.0,0.0,1.0,1.0,33.92230845219076,0.35342440889993004
2022-12-23,0.0,1.053262644989149,1.0,0.0,1.0,0.0,1.0,1.0,52.755851231527416,0.3106106355763213
2022-12-27,0.0,1.053262644989149,1.0,0.0,1.0,0.0,1.0,1.0,48.30939896165333,0.27094587001050213
2022-12-28,-0.0,1.053262644989149,0.0,0.0,1.0,0.0,1.0,1.0,59.562400644990376,0.22898197324681993
2022-12-29,0.0,1.053262644989149,0.0,0.0,0.0,0.0,1.0,0.0,72.76705593536593,0.18061604257750857
2022-12-30,-0.0,1.053262644989149,0.0,0.0,1.0,0.0,1.0,1.0,49.83799761416821,0.13927754119376803
2023-01-03,-0.0,1.053262644989149,0.0,0.0,0.0,0.0,1.0,0.0,61.71439682772073,0.10582335204984057
2023-01-04,0.0,1.053262644989149,0.0,0.0,1.0,0.0,1.0,1.0,53.166203541367125,0.08419029017846602
2023-01-05,-0.0,1.053262644989149,0.0,0.0,1.0,0.0,1.0,1.0,36.93410512522685,0.08281940960244077
2023-01-06,0.0,1.053262644989149,0.0,0.0,1.0,0.0,1.0,1.0,34.858596964213255,0.09526299767116904
2023-01-09,-0.0,1.053262644989149,0.0,0.0,1.0,0.0,1.0,1.0,28.980484570017406,0.12626849048446911
